-157.9236021,21.32707912,0.75,0
-157.9236182,21.32746389,0.75,0
-157.9237358,21.32783607,0.75,0
-157.9239381,-157.9239487,21.32829588,0.75
21.32826798,0.75,0,0
-157.9242359,21.32837231,0.75,0
-157.9243223,21.32842584,0.75,0
-157.9243934,21.32846319,0.75,0
-157.9244498,21.32850109,0.75,0
-157.9244836,21.32852024,0.75,0
